期权代码,交易代码,期权简称,标的代码,类型,认购/认沽,行权方式,行权价,合约单位,到期月份,上市日,到期日,行权日,行权交收日,上市首日参考价,结算方式,交易状态
10000906,510050P1707M02300,50ETF沽2017年7月2.30,510050.SH,ETF期权,认沽,欧式,2.300,10000,2017-07,2017-05-25,2017-07-26,2017-07-26,2017-07-27,0.0063,实物资产,退市
10000907,510050P1707M02350,50ETF沽2017年7月2.35,510050.SH,ETF期权,认沽,欧式,2.350,10000,2017-07,2017-05-25,2017-07-26,2017-07-26,2017-07-27,0.0176,实物资产,退市
10000908,510050P1707M02400,50ETF沽2017年7月2.40,510050.SH,ETF期权,认沽,欧式,2.400,10000,2017-07,2017-05-25,2017-07-26,2017-07-26,2017-07-27,0.0389,实物资产,退市
10000909,510050P1707M02450,50ETF沽2017年7月2.45,510050.SH,ETF期权,认沽,欧式,2.450,10000,2017-07,2017-05-25,2017-07-26,2017-07-26,2017-07-27,0.0744,实物资产,退市
10000910,510050P1707M02500,50ETF沽2017年7月2.50,510050.SH,ETF期权,认沽,欧式,2.500,10000,2017-07,2017-05-25,2017-07-26,2017-07-26,2017-07-27,0.1187,实物资产,退市
10000911,510050C1707M02550,50ETF购2017年7月2.55,510050.SH,ETF期权,认购,欧式,2.550,10000,2017-07,2017-05-26,2017-07-26,2017-07-26,2017-07-27,0.0152,实物资产,退市
10000912,510050P1707M02550,50ETF沽2017年7月2.55,510050.SH,ETF期权,认沽,欧式,2.550,10000,2017-07,2017-05-26,2017-07-26,2017-07-26,2017-07-27,0.1008,实物资产,退市
10000913,510050C1709M02550,50ETF购2017年9月2.55,510050.SH,ETF期权,认购,欧式,2.550,10000,2017-09,2017-05-26,2017-09-27,2017-09-27,2017-09-28,0.0327,实物资产,退市
10000914,510050P1709M02550,50ETF沽2017年9月2.55,510050.SH,ETF期权,认沽,欧式,2.550,10000,2017-09,2017-05-26,2017-09-27,2017-09-27,2017-09-28,0.1157,实物资产,退市
10000915,510050C1712M02550,50ETF购12月2.55,510050.SH,ETF期权,认购,欧式,2.550,10000,2017-12,2017-05-26,2017-12-27,2017-12-27,2017-12-28,0.0514,实物资产,上市
10000916,510050P1712M02550,50ETF沽12月2.55,510050.SH,ETF期权,认沽,欧式,2.550,10000,2017-12,2017-05-26,2017-12-27,2017-12-27,2017-12-28,0.1339,实物资产,上市
10000917,510050C1706M02600,50ETF购2017年6月2.60,510050.SH,ETF期权,认购,欧式,2.600,10000,2017-06,2017-06-01,2017-06-28,2017-06-28,2017-06-29,0.0028,实物资产,退市
10000918,510050P1706M02600,50ETF沽2017年6月2.60,510050.SH,ETF期权,认沽,欧式,2.600,10000,2017-06,2017-06-01,2017-06-28,2017-06-28,2017-06-29,0.1270,实物资产,退市
10000919,510050C1707M02600,50ETF购2017年7月2.60,510050.SH,ETF期权,认购,欧式,2.600,10000,2017-07,2017-06-01,2017-07-26,2017-07-26,2017-07-27,0.0081,实物资产,退市
10000920,510050P1707M02600,50ETF沽2017年7月2.60,510050.SH,ETF期权,认沽,欧式,2.600,10000,2017-07,2017-06-01,2017-07-26,2017-07-26,2017-07-27,0.1304,实物资产,退市
10000921,510050C1709M02600,50ETF购2017年9月2.60,510050.SH,ETF期权,认购,欧式,2.600,10000,2017-09,2017-06-01,2017-09-27,2017-09-27,2017-09-28,0.0205,实物资产,退市
10000922,510050P1709M02600,50ETF沽2017年9月2.60,510050.SH,ETF期权,认沽,欧式,2.600,10000,2017-09,2017-06-01,2017-09-27,2017-09-27,2017-09-28,0.1419,实物资产,退市
10000923,510050C1712M02600,50ETF购12月2.60,510050.SH,ETF期权,认购,欧式,2.600,10000,2017-12,2017-06-01,2017-12-27,2017-12-27,2017-12-28,0.0399,实物资产,上市
10000924,510050P1712M02600,50ETF沽12月2.60,510050.SH,ETF期权,认沽,欧式,2.600,10000,2017-12,2017-06-01,2017-12-27,2017-12-27,2017-12-28,0.1554,实物资产,上市
10000925,510050C1706M02650,50ETF购2017年6月2.65,510050.SH,ETF期权,认购,欧式,2.650,10000,2017-06,2017-06-26,2017-06-28,2017-06-28,2017-06-29,0.0001,实物资产,退市
10000926,510050P1706M02650,50ETF沽2017年6月2.65,510050.SH,ETF期权,认沽,欧式,2.650,10000,2017-06,2017-06-26,2017-06-28,2017-06-28,2017-06-29,0.1070,实物资产,退市
10000927,510050C1707M02650,50ETF购2017年7月2.65,510050.SH,ETF期权,认购,欧式,2.650,10000,2017-07,2017-06-26,2017-07-26,2017-07-26,2017-07-27,0.0088,实物资产,退市
10000928,510050P1707M02650,50ETF沽2017年7月2.65,510050.SH,ETF期权,认沽,欧式,2.650,10000,2017-07,2017-06-26,2017-07-26,2017-07-26,2017-07-27,0.1163,实物资产,退市
10000929,510050C1709M02650,50ETF购2017年9月2.65,510050.SH,ETF期权,认购,欧式,2.650,10000,2017-09,2017-06-26,2017-09-27,2017-09-27,2017-09-28,0.0355,实物资产,退市
10000930,510050P1709M02650,50ETF沽2017年9月2.65,510050.SH,ETF期权,认沽,欧式,2.650,10000,2017-09,2017-06-26,2017-09-27,2017-09-27,2017-09-28,0.1366,实物资产,退市
10000931,510050C1712M02650,50ETF购12月2.65,510050.SH,ETF期权,认购,欧式,2.650,10000,2017-12,2017-06-26,2017-12-27,2017-12-27,2017-12-28,0.0712,实物资产,上市
10000932,510050P1712M02650,50ETF沽12月2.65,510050.SH,ETF期权,认沽,欧式,2.650,10000,2017-12,2017-06-26,2017-12-27,2017-12-27,2017-12-28,0.1619,实物资产,上市
10000933,510050C1708M02450,50ETF购2017年8月2.45,510050.SH,ETF期权,认购,欧式,2.450,10000,2017-08,2017-06-29,2017-08-23,2017-08-23,2017-08-24,0.1193,实物资产,退市
10000934,510050C1708M02500,50ETF购2017年8月2.50,510050.SH,ETF期权,认购,欧式,2.500,10000,2017-08,2017-06-29,2017-08-23,2017-08-23,2017-08-24,0.0847,实物资产,退市
10000935,510050C1708M02550,50ETF购2017年8月2.55,510050.SH,ETF期权,认购,欧式,2.550,10000,2017-08,2017-06-29,2017-08-23,2017-08-23,2017-08-24,0.0587,实物资产,退市
10000936,510050C1708M02600,50ETF购2017年8月2.60,510050.SH,ETF期权,认购,欧式,2.600,10000,2017-08,2017-06-29,2017-08-23,2017-08-23,2017-08-24,0.0398,实物资产,退市
10000937,510050C1708M02650,50ETF购2017年8月2.65,510050.SH,ETF期权,认购,欧式,2.650,10000,2017-08,2017-06-29,2017-08-23,2017-08-23,2017-08-24,0.0257,实物资产,退市
10000938,510050P1708M02450,50ETF沽2017年8月2.45,510050.SH,ETF期权,认沽,欧式,2.450,10000,2017-08,2017-06-29,2017-08-23,2017-08-23,2017-08-24,0.0200,实物资产,退市
10000939,510050P1708M02500,50ETF沽2017年8月2.50,510050.SH,ETF期权,认沽,欧式,2.500,10000,2017-08,2017-06-29,2017-08-23,2017-08-23,2017-08-24,0.0370,实物资产,退市
10000940,510050P1708M02550,50ETF沽2017年8月2.55,510050.SH,ETF期权,认沽,欧式,2.550,10000,2017-08,2017-06-29,2017-08-23,2017-08-23,2017-08-24,0.0600,实物资产,退市
10000941,510050P1708M02600,50ETF沽2017年8月2.60,510050.SH,ETF期权,认沽,欧式,2.600,10000,2017-08,2017-06-29,2017-08-23,2017-08-23,2017-08-24,0.0900,实物资产,退市
10000942,510050P1708M02650,50ETF沽2017年8月2.65,510050.SH,ETF期权,认沽,欧式,2.650,10000,2017-08,2017-06-29,2017-08-23,2017-08-23,2017-08-24,0.1260,实物资产,退市
10000943,510050C1708M02400,50ETF购2017年8月2.40,510050.SH,ETF期权,认购,欧式,2.400,10000,2017-08,2017-07-05,2017-08-23,2017-08-23,2017-08-24,0.1324,实物资产,退市
10000944,510050P1708M02400,50ETF沽2017年8月2.40,510050.SH,ETF期权,认沽,欧式,2.400,10000,2017-08,2017-07-05,2017-08-23,2017-08-23,2017-08-24,0.0077,实物资产,退市
10000945,510050C1707M02700,50ETF购2017年7月2.70,510050.SH,ETF期权,认购,欧式,2.700,10000,2017-07,2017-07-11,2017-07-26,2017-07-26,2017-07-27,0.0021,实物资产,退市
10000946,510050P1707M02700,50ETF沽2017年7月2.70,510050.SH,ETF期权,认沽,欧式,2.700,10000,2017-07,2017-07-11,2017-07-26,2017-07-26,2017-07-27,0.1271,实物资产,退市
10000947,510050C1708M02700,50ETF购2017年8月2.70,510050.SH,ETF期权,认购,欧式,2.700,10000,2017-08,2017-07-11,2017-08-23,2017-08-23,2017-08-24,0.0127,实物资产,退市
10000948,510050P1708M02700,50ETF沽2017年8月2.70,510050.SH,ETF期权,认沽,欧式,2.700,10000,2017-08,2017-07-11,2017-08-23,2017-08-23,2017-08-24,0.1374,实物资产,退市
10000949,510050C1709M02700,50ETF购2017年9月2.70,510050.SH,ETF期权,认购,欧式,2.700,10000,2017-09,2017-07-11,2017-09-27,2017-09-27,2017-09-28,0.0269,实物资产,退市
10000950,510050P1709M02700,50ETF沽2017年9月2.70,510050.SH,ETF期权,认沽,欧式,2.700,10000,2017-09,2017-07-11,2017-09-27,2017-09-27,2017-09-28,0.1515,实物资产,退市
10000951,510050C1712M02700,50ETF购12月2.70,510050.SH,ETF期权,认购,欧式,2.700,10000,2017-12,2017-07-11,2017-12-27,2017-12-27,2017-12-28,0.0554,实物资产,上市
10000952,510050P1712M02700,50ETF沽12月2.70,510050.SH,ETF期权,认沽,欧式,2.700,10000,2017-12,2017-07-11,2017-12-27,2017-12-27,2017-12-28,0.1748,实物资产,上市
10000953,510050C1707M02750,50ETF购2017年7月2.75,510050.SH,ETF期权,认购,欧式,2.750,10000,2017-07,2017-07-14,2017-07-26,2017-07-26,2017-07-27,0.0018,实物资产,退市
10000954,510050P1707M02750,50ETF沽2017年7月2.75,510050.SH,ETF期权,认沽,欧式,2.750,10000,2017-07,2017-07-14,2017-07-26,2017-07-26,2017-07-27,0.1156,实物资产,退市
10000955,510050C1708M02750,50ETF购2017年8月2.75,510050.SH,ETF期权,认购,欧式,2.750,10000,2017-08,2017-07-14,2017-08-23,2017-08-23,2017-08-24,0.0155,实物资产,退市
10000956,510050P1708M02750,50ETF沽2017年8月2.75,510050.SH,ETF期权,认沽,欧式,2.750,10000,2017-08,2017-07-14,2017-08-23,2017-08-23,2017-08-24,0.1297,实物资产,退市
10000957,510050C1709M02750,50ETF购2017年9月2.75,510050.SH,ETF期权,认购,欧式,2.750,10000,2017-09,2017-07-14,2017-09-27,2017-09-27,2017-09-28,0.0320,实物资产,退市
10000958,510050P1709M02750,50ETF沽2017年9月2.75,510050.SH,ETF期权,认沽,欧式,2.750,10000,2017-09,2017-07-14,2017-09-27,2017-09-27,2017-09-28,0.1464,实物资产,退市
10000959,510050C1712M02750,50ETF购12月2.75,510050.SH,ETF期权,认购,欧式,2.750,10000,2017-12,2017-07-14,2017-12-27,2017-12-27,2017-12-28,0.0691,实物资产,上市
10000960,510050P1712M02750,50ETF沽12月2.75,510050.SH,ETF期权,认沽,欧式,2.750,10000,2017-12,2017-07-14,2017-12-27,2017-12-27,2017-12-28,0.1765,实物资产,上市
10000961,510050C1707M02800,50ETF购2017年7月2.80,510050.SH,ETF期权,认购,欧式,2.800,10000,2017-07,2017-07-20,2017-07-26,2017-07-26,2017-07-27,0.0020,实物资产,退市
10000962,510050P1707M02800,50ETF沽2017年7月2.80,510050.SH,ETF期权,认沽,欧式,2.800,10000,2017-07,2017-07-20,2017-07-26,2017-07-26,2017-07-27,0.0992,实物资产,退市
10000963,510050C1708M02800,50ETF购2017年8月2.80,510050.SH,ETF期权,认购,欧式,2.800,10000,2017-08,2017-07-20,2017-08-23,2017-08-23,2017-08-24,0.0242,实物资产,退市
10000964,510050P1708M02800,50ETF沽2017年8月2.80,510050.SH,ETF期权,认沽,欧式,2.800,10000,2017-08,2017-07-20,2017-08-23,2017-08-23,2017-08-24,0.1184,实物资产,退市
10000965,510050C1709M02800,50ETF购2017年9月2.80,510050.SH,ETF期权,认购,欧式,2.800,10000,2017-09,2017-07-20,2017-09-27,2017-09-27,2017-09-28,0.0465,实物资产,退市
10000966,510050P1709M02800,50ETF沽2017年9月2.80,510050.SH,ETF期权,认沽,欧式,2.800,10000,2017-09,2017-07-20,2017-09-27,2017-09-27,2017-09-28,0.1400,实物资产,退市
10000967,510050C1712M02800,50ETF购12月2.80,510050.SH,ETF期权,认购,欧式,2.800,10000,2017-12,2017-07-20,2017-12-27,2017-12-27,2017-12-28,0.0921,实物资产,上市
10000968,510050P1712M02800,50ETF沽12月2.80,510050.SH,ETF期权,认沽,欧式,2.800,10000,2017-12,2017-07-20,2017-12-27,2017-12-27,2017-12-28,0.1730,实物资产,上市
10000969,510050C1803M02600,50ETF购3月2.60,510050.SH,ETF期权,认购,欧式,2.600,10000,2018-03,2017-07-27,2018-03-28,2018-03-28,2018-03-29,0.2064,实物资产,上市
10000970,510050C1803M02650,50ETF购3月2.65,510050.SH,ETF期权,认购,欧式,2.650,10000,2018-03,2017-07-27,2018-03-28,2018-03-28,2018-03-29,0.1788,实物资产,上市
10000971,510050C1803M02700,50ETF购3月2.70,510050.SH,ETF期权,认购,欧式,2.700,10000,2018-03,2017-07-27,2018-03-28,2018-03-28,2018-03-29,0.1535,实物资产,上市
10000972,510050C1803M02750,50ETF购3月2.75,510050.SH,ETF期权,认购,欧式,2.750,10000,2018-03,2017-07-27,2018-03-28,2018-03-28,2018-03-29,0.1316,实物资产,上市
10000973,510050C1803M02800,50ETF购3月2.80,510050.SH,ETF期权,认购,欧式,2.800,10000,2018-03,2017-07-27,2018-03-28,2018-03-28,2018-03-29,0.1128,实物资产,上市
10000974,510050P1803M02600,50ETF沽3月2.60,510050.SH,ETF期权,认沽,欧式,2.600,10000,2018-03,2017-07-27,2018-03-28,2018-03-28,2018-03-29,0.0910,实物资产,上市
10000975,510050P1803M02650,50ETF沽3月2.65,510050.SH,ETF期权,认沽,欧式,2.650,10000,2018-03,2017-07-27,2018-03-28,2018-03-28,2018-03-29,0.1114,实物资产,上市
10000976,510050P1803M02700,50ETF沽3月2.70,510050.SH,ETF期权,认沽,欧式,2.700,10000,2018-03,2017-07-27,2018-03-28,2018-03-28,2018-03-29,0.1354,实物资产,上市
10000977,510050P1803M02750,50ETF沽3月2.75,510050.SH,ETF期权,认沽,欧式,2.750,10000,2018-03,2017-07-27,2018-03-28,2018-03-28,2018-03-29,0.1627,实物资产,上市
10000978,510050P1803M02800,50ETF沽3月2.80,510050.SH,ETF期权,认沽,欧式,2.800,10000,2018-03,2017-07-27,2018-03-28,2018-03-28,2018-03-29,0.1919,实物资产,上市
10000979,510050C1708M02850,50ETF购2017年8月2.85,510050.SH,ETF期权,认购,欧式,2.850,10000,2017-08,2017-08-03,2017-08-23,2017-08-23,2017-08-24,0.0089,实物资产,退市
10000980,510050P1708M02850,50ETF沽2017年8月2.85,510050.SH,ETF期权,认沽,欧式,2.850,10000,2017-08,2017-08-03,2017-08-23,2017-08-23,2017-08-24,0.1236,实物资产,退市
10000981,510050C1709M02850,50ETF购2017年9月2.85,510050.SH,ETF期权,认购,欧式,2.850,10000,2017-09,2017-08-03,2017-09-27,2017-09-27,2017-09-28,0.0315,实物资产,退市
10000982,510050P1709M02850,50ETF沽2017年9月2.85,510050.SH,ETF期权,认沽,欧式,2.850,10000,2017-09,2017-08-03,2017-09-27,2017-09-27,2017-09-28,0.1343,实物资产,退市
10000983,510050C1712M02850,50ETF购12月2.85,510050.SH,ETF期权,认购,欧式,2.850,10000,2017-12,2017-08-03,2017-12-27,2017-12-27,2017-12-28,0.0757,实物资产,上市
10000984,510050P1712M02850,50ETF沽12月2.85,510050.SH,ETF期权,认沽,欧式,2.850,10000,2017-12,2017-08-03,2017-12-27,2017-12-27,2017-12-28,0.1650,实物资产,上市
10000985,510050C1803M02850,50ETF购3月2.85,510050.SH,ETF期权,认购,欧式,2.850,10000,2018-03,2017-08-03,2018-03-28,2018-03-28,2018-03-29,0.1123,实物资产,上市
10000986,510050P1803M02850,50ETF沽3月2.85,510050.SH,ETF期权,认沽,欧式,2.850,10000,2018-03,2017-08-03,2018-03-28,2018-03-28,2018-03-29,0.1855,实物资产,上市
10000987,510050C1803M02550,50ETF购3月2.55,510050.SH,ETF期权,认购,欧式,2.550,10000,2018-03,2017-08-07,2018-03-28,2018-03-28,2018-03-29,0.2254,实物资产,上市
10000988,510050P1803M02550,50ETF沽3月2.55,510050.SH,ETF期权,认沽,欧式,2.550,10000,2018-03,2017-08-07,2018-03-28,2018-03-28,2018-03-29,0.0575,实物资产,上市
10000989,510050C1803M02500,50ETF购3月2.50,510050.SH,ETF期权,认购,欧式,2.500,10000,2018-03,2017-08-14,2018-03-28,2018-03-28,2018-03-29,0.2028,实物资产,上市
10000990,510050P1803M02500,50ETF沽3月2.50,510050.SH,ETF期权,认沽,欧式,2.500,10000,2018-03,2017-08-14,2018-03-28,2018-03-28,2018-03-29,0.0535,实物资产,上市
10000991,510050C1710M02600,50ETF购10月2.60,510050.SH,ETF期权,认购,欧式,2.600,10000,2017-10,2017-08-24,2017-10-25,2017-10-25,2017-10-26,0.1342,实物资产,上市
10000992,510050C1710M02650,50ETF购10月2.65,510050.SH,ETF期权,认购,欧式,2.650,10000,2017-10,2017-08-24,2017-10-25,2017-10-25,2017-10-26,0.0974,实物资产,上市
10000993,510050C1710M02700,50ETF购10月2.70,510050.SH,ETF期权,认购,欧式,2.700,10000,2017-10,2017-08-24,2017-10-25,2017-10-25,2017-10-26,0.0674,实物资产,上市
10000994,510050C1710M02750,50ETF购10月2.75,510050.SH,ETF期权,认购,欧式,2.750,10000,2017-10,2017-08-24,2017-10-25,2017-10-25,2017-10-26,0.0446,实物资产,上市
10000995,510050C1710M02800,50ETF购10月2.80,510050.SH,ETF期权,认购,欧式,2.800,10000,2017-10,2017-08-24,2017-10-25,2017-10-25,2017-10-26,0.0287,实物资产,上市
10000996,510050P1710M02600,50ETF沽10月2.60,510050.SH,ETF期权,认沽,欧式,2.600,10000,2017-10,2017-08-24,2017-10-25,2017-10-25,2017-10-26,0.0162,实物资产,上市
10000997,510050P1710M02650,50ETF沽10月2.65,510050.SH,ETF期权,认沽,欧式,2.650,10000,2017-10,2017-08-24,2017-10-25,2017-10-25,2017-10-26,0.0287,实物资产,上市
10000998,510050P1710M02700,50ETF沽10月2.70,510050.SH,ETF期权,认沽,欧式,2.700,10000,2017-10,2017-08-24,2017-10-25,2017-10-25,2017-10-26,0.0481,实物资产,上市
10000999,510050P1710M02750,50ETF沽10月2.75,510050.SH,ETF期权,认沽,欧式,2.750,10000,2017-10,2017-08-24,2017-10-25,2017-10-25,2017-10-26,0.0768,实物资产,上市
10001000,510050P1710M02800,50ETF沽10月2.80,510050.SH,ETF期权,认沽,欧式,2.800,10000,2017-10,2017-08-24,2017-10-25,2017-10-25,2017-10-26,0.1097,实物资产,上市
10001001,510050C1710M02850,50ETF购10月2.85,510050.SH,ETF期权,认购,欧式,2.850,10000,2017-10,2017-08-28,2017-10-25,2017-10-25,2017-10-26,0.0322,实物资产,上市
10001002,510050P1710M02850,50ETF沽10月2.85,510050.SH,ETF期权,认沽,欧式,2.850,10000,2017-10,2017-08-28,2017-10-25,2017-10-25,2017-10-26,0.1086,实物资产,上市
10001003,510050C1709M02900,50ETF购2017年9月2.90,510050.SH,ETF期权,认购,欧式,2.900,10000,2017-09,2017-08-29,2017-09-27,2017-09-27,2017-09-28,0.0139,实物资产,退市
10001004,510050P1709M02900,50ETF沽2017年9月2.90,510050.SH,ETF期权,认沽,欧式,2.900,10000,2017-09,2017-08-29,2017-09-27,2017-09-27,2017-09-28,0.1188,实物资产,退市
10001005,510050C1710M02900,50ETF购10月2.90,510050.SH,ETF期权,认购,欧式,2.900,10000,2017-10,2017-08-29,2017-10-25,2017-10-25,2017-10-26,0.0293,实物资产,上市
10001006,510050P1710M02900,50ETF沽10月2.90,510050.SH,ETF期权,认沽,欧式,2.900,10000,2017-10,2017-08-29,2017-10-25,2017-10-25,2017-10-26,0.1258,实物资产,上市
10001007,510050C1712M02900,50ETF购12月2.90,510050.SH,ETF期权,认购,欧式,2.900,10000,2017-12,2017-08-29,2017-12-27,2017-12-27,2017-12-28,0.0692,实物资产,上市
10001008,510050P1712M02900,50ETF沽12月2.90,510050.SH,ETF期权,认沽,欧式,2.900,10000,2017-12,2017-08-29,2017-12-27,2017-12-27,2017-12-28,0.1508,实物资产,上市
10001009,510050C1803M02900,50ETF购3月2.90,510050.SH,ETF期权,认购,欧式,2.900,10000,2018-03,2017-08-29,2018-03-28,2018-03-28,2018-03-29,0.1167,实物资产,上市
10001010,510050P1803M02900,50ETF沽3月2.90,510050.SH,ETF期权,认沽,欧式,2.900,10000,2018-03,2017-08-29,2018-03-28,2018-03-28,2018-03-29,0.1750,实物资产,上市
10001011,510050C1711M02600,50ETF购11月2.60,510050.SH,ETF期权,认购,欧式,2.600,10000,2017-11,2017-09-28,2017-11-22,2017-11-22,2017-11-23,0.1493,实物资产,上市
10001012,510050C1711M02650,50ETF购11月2.65,510050.SH,ETF期权,认购,欧式,2.650,10000,2017-11,2017-09-28,2017-11-22,2017-11-22,2017-11-23,0.1063,实物资产,上市
10001013,510050C1711M02700,50ETF购11月2.70,510050.SH,ETF期权,认购,欧式,2.700,10000,2017-11,2017-09-28,2017-11-22,2017-11-22,2017-11-23,0.0726,实物资产,上市
10001014,510050C1711M02750,50ETF购11月2.75,510050.SH,ETF期权,认购,欧式,2.750,10000,2017-11,2017-09-28,2017-11-22,2017-11-22,2017-11-23,0.0484,实物资产,上市
10001015,510050C1711M02800,50ETF购11月2.80,510050.SH,ETF期权,认购,欧式,2.800,10000,2017-11,2017-09-28,2017-11-22,2017-11-22,2017-11-23,0.0324,实物资产,上市
10001016,510050P1711M02600,50ETF沽11月2.60,510050.SH,ETF期权,认沽,欧式,2.600,10000,2017-11,2017-09-28,2017-11-22,2017-11-22,2017-11-23,0.0099,实物资产,上市
10001017,510050P1711M02650,50ETF沽11月2.65,510050.SH,ETF期权,认沽,欧式,2.650,10000,2017-11,2017-09-28,2017-11-22,2017-11-22,2017-11-23,0.0181,实物资产,上市
10001018,510050P1711M02700,50ETF沽11月2.70,510050.SH,ETF期权,认沽,欧式,2.700,10000,2017-11,2017-09-28,2017-11-22,2017-11-22,2017-11-23,0.0340,实物资产,上市
10001019,510050P1711M02750,50ETF沽11月2.75,510050.SH,ETF期权,认沽,欧式,2.750,10000,2017-11,2017-09-28,2017-11-22,2017-11-22,2017-11-23,0.0601,实物资产,上市
10001020,510050P1711M02800,50ETF沽11月2.80,510050.SH,ETF期权,认沽,欧式,2.800,10000,2017-11,2017-09-28,2017-11-22,2017-11-22,2017-11-23,0.0936,实物资产,上市
10001021,510050C1711M02850,50ETF购11月2.85,510050.SH,ETF期权,认购,欧式,2.850,10000,2017-11,2017-10-09,2017-11-22,2017-11-22,2017-11-23,0.0213,实物资产,上市
10001022,510050P1711M02850,50ETF沽11月2.85,510050.SH,ETF期权,认沽,欧式,2.850,10000,2017-11,2017-10-09,2017-11-22,2017-11-22,2017-11-23,0.1240,实物资产,上市
10001023,510050C1711M02900,50ETF购11月2.90,510050.SH,ETF期权,认购,欧式,2.900,10000,2017-11,2017-10-17,2017-11-22,2017-11-22,2017-11-23,0.0083,实物资产,上市
10001024,510050P1711M02900,50ETF沽11月2.90,510050.SH,ETF期权,认沽,欧式,2.900,10000,2017-11,2017-10-17,2017-11-22,2017-11-22,2017-11-23,0.1190,实物资产,上市
