datetime,opt_type,short_opt_code,short_opt_volume,short_opt_price,short_opt_delta,long_opt_code,long_opt_volume,long_opt_price,long_opt_delta,profit_spread,money_ocupied,expected_return
2015-04-22 14:11:00,Put,10000146,33,0.0906,-0.2194,10000178,10,0.3051,-0.7293,1527.647,144597.6,0.0106
2015-04-22 14:12:00,Put,10000146,33,0.0906,-0.2184,10000178,10,0.305,-0.7282,1579.319,144587.6,0.0109
2015-04-22 14:13:00,Call,10000177,30,0.12,0.2764,10000132,10,0.3268,0.8359,7622.297,130801.0,0.0583
2015-04-22 14:13:00,Put,10000146,22,0.0906,-0.2143,10000162,10,0.1716,-0.4692,1642.5428,93218.4,0.0176
2015-04-22 14:14:00,Call,10000177,29,0.1232,0.2869,10000132,10,0.3268,0.8434,8065.7878,127530.3,0.0632
2015-04-22 14:14:00,Put,10000146,29,0.0906,-0.2053,10000170,10,0.23,-0.5918,2480.9064,123258.8,0.0201
2015-04-22 14:15:00,Call,10000177,30,0.1242,0.2834,10000132,10,0.3268,0.841,8710.3778,130801.0,0.0666
2015-04-22 14:15:00,Put,10000134,29,0.0734,-0.159,10000162,10,0.1701,-0.4609,2087.6986,102531.0,0.0204
2015-04-22 14:16:00,Call,10000177,30,0.1242,0.2845,10000132,10,0.3268,0.8418,8682.4586,130801.0,0.0664
2015-04-22 14:16:00,Put,10000134,45,0.0734,-0.1582,10000178,10,0.2956,-0.7155,3327.3042,162265.0,0.0205
2015-04-22 14:17:00,Call,10000177,30,0.1242,0.2822,10000132,10,0.3268,0.8401,8744.2358,130801.0,0.0669
2015-04-22 14:17:00,Put,10000134,45,0.0734,-0.1599,10000178,10,0.2956,-0.7178,3221.747,162265.0,0.0199
2015-04-22 14:18:00,Call,10000177,30,0.1209,0.281,10000132,10,0.3268,0.8393,7785.8598,130801.0,0.0595
2015-04-22 14:18:00,Put,10000134,45,0.0734,-0.1607,10000178,10,0.2956,-0.719,3169.8114,162265.0,0.0195
2015-04-22 14:19:00,Call,10000177,29,0.1241,0.288,10000132,10,0.3268,0.8443,8309.5873,127530.3,0.0652
2015-04-22 14:19:00,Put,10000134,38,0.0734,-0.1557,10000170,10,0.2255,-0.5905,3236.9353,134612.0,0.024
2015-04-22 14:20:00,Put,10000178,10,0.3039,-0.7085,10000170,12,0.2204,-0.5865,1774.4956,99000.0,0.0179
2015-04-22 14:21:00,Put,10000154,18,0.1218,-0.3179,10000170,10,0.2204,-0.5865,1104.3461,110117.6,0.01
2015-04-22 14:23:00,Put,10000154,19,0.1217,-0.3154,10000170,10,0.2204,-0.5838,1140.5559,115010.8,0.0099
2015-04-22 14:24:00,Put,10000154,19,0.1215,-0.3142,10000170,10,0.2204,-0.5825,1121.4353,115010.8,0.0098
2015-04-22 14:25:00,Put,10000170,10,0.2338,-0.5811,10000133,53,0.05,-0.1101,1360.0995,91642.0,0.0148
2015-04-22 14:26:00,Put,10000154,18,0.1248,-0.3166,10000170,10,0.218,-0.5852,1902.0339,109877.6,0.0173
2015-04-22 14:27:00,Put,10000154,18,0.1248,-0.3166,10000170,10,0.218,-0.5852,1902.7476,109877.6,0.0173
2015-04-22 14:28:00,Put,10000134,39,0.0667,-0.1515,10000170,10,0.218,-0.5838,1684.2386,136811.0,0.0123
2015-04-22 14:29:00,Put,10000146,29,0.0833,-0.2003,10000170,10,0.218,-0.5852,1741.2617,122058.8,0.0143
2015-04-22 14:30:00,Call,10000177,28,0.125,0.2997,10000132,10,0.342,0.8525,6560.4739,125779.6,0.0522
2015-04-22 14:30:00,Put,10000134,39,0.0667,-0.1475,10000170,10,0.218,-0.5771,1900.4378,136811.0,0.0139
2015-04-22 14:31:00,Call,10000177,28,0.1265,0.3093,10000132,10,0.342,0.8588,6775.2897,125779.6,0.0539
2015-04-22 14:31:00,Put,10000154,19,0.1178,-0.2996,10000170,10,0.218,-0.5664,872.8059,114770.8,0.0076
2015-04-22 14:32:00,Call,10000177,27,0.1249,0.3141,10000132,10,0.342,0.8619,6033.6843,122508.9,0.0493
2015-04-22 14:33:00,Call,10000177,27,0.1288,0.3239,10000132,10,0.355,0.8678,5594.7912,123808.9,0.0452
2015-04-22 14:33:00,Put,10000154,19,0.1148,-0.2855,10000170,10,0.2101,-0.5501,1288.5098,113980.8,0.0113
2015-04-22 14:34:00,Put,10000162,13,0.1614,-0.4243,10000170,10,0.2101,-0.5596,906.3614,97335.6,0.0093
2015-04-22 14:35:00,Call,10000177,29,0.1275,0.3129,10000131,10,0.3864,0.8988,6561.6859,133490.3,0.0492
2015-04-22 14:36:00,Put,10000162,16,0.16,-0.4229,10000178,10,0.2701,-0.6835,1338.0282,120949.2,0.0111
2015-04-22 14:37:00,Call,10000177,29,0.1298,0.3092,10000131,10,0.38,0.897,7953.6441,132850.3,0.0599
2015-04-22 14:38:00,Call,10000177,29,0.1298,0.3092,10000131,10,0.38,0.897,7955.7504,132850.3,0.0599
2015-04-22 14:40:00,Call,10000177,29,0.1245,0.3128,10000131,10,0.38,0.8989,6342.2789,132850.3,0.0477
2015-04-22 14:40:00,Put,10000134,50,0.0606,-0.1388,10000178,10,0.2701,-0.6872,1380.6876,174460.0,0.0079
2015-04-22 14:41:00,Call,10000177,27,0.1246,0.3165,10000132,10,0.3455,0.8635,5571.9805,122858.9,0.0454
2015-04-22 14:41:00,Put,10000134,50,0.0606,-0.1365,10000178,10,0.2701,-0.6835,1557.4579,174460.0,0.0089
2015-04-22 14:42:00,Call,10000177,27,0.1245,0.3177,10000132,10,0.3455,0.8642,5522.9071,122858.9,0.045
2015-04-22 14:42:00,Put,10000154,23,0.1112,-0.2912,10000178,10,0.2701,-0.6823,1100.3089,139553.6,0.0079
2015-04-22 14:43:00,Call,10000177,27,0.1245,0.325,10000132,10,0.3455,0.8687,5377.687,122858.9,0.0438
2015-04-22 14:43:00,Put,10000178,10,0.2885,-0.675,10000170,12,0.2092,-0.5489,1465.8079,97656.0,0.015
2015-04-22 14:44:00,Call,10000177,27,0.1274,0.3213,10000132,10,0.3455,0.8665,6236.8573,122858.9,0.0508
2015-04-22 14:44:00,Put,10000178,10,0.2885,-0.6787,10000170,12,0.2045,-0.5529,2039.9278,97092.0,0.021
2015-04-22 14:45:00,Call,10000177,27,0.1299,0.3176,10000132,10,0.3455,0.8643,6986.5013,122858.9,0.0569
2015-04-22 14:45:00,Put,10000178,10,0.2885,-0.6824,10000170,12,0.2037,-0.557,2146.3145,96996.0,0.0221
2015-04-22 14:46:00,Call,10000177,27,0.1299,0.3176,10000132,10,0.3455,0.8643,6988.3663,122858.9,0.0569
2015-04-22 14:46:00,Put,10000154,23,0.1126,-0.2912,10000178,10,0.2716,-0.6824,1277.063,139703.6,0.0091
2015-04-22 14:47:00,Call,10000177,26,0.1304,0.3299,10000132,10,0.3598,0.8716,5251.4346,121018.2,0.0434
2015-04-22 14:47:00,Put,10000134,42,0.0598,-0.1284,10000170,10,0.2031,-0.5435,1783.0252,144168.0,0.0124
2015-04-22 14:53:00,Put,10000178,10,0.2819,-0.6837,10000154,23,0.1054,-0.2923,1424.311,96794.0,0.0147
2015-04-22 14:57:00,Put,10000162,16,0.1588,-0.4216,10000178,10,0.272,-0.6825,981.3559,121139.2,0.0081
2015-04-22 14:58:00,Put,10000162,16,0.1588,-0.4189,10000178,10,0.272,-0.6801,1006.0765,121139.2,0.0083
2015-04-22 14:59:00,Put,10000162,16,0.1588,-0.4122,10000178,10,0.272,-0.674,1065.5463,121139.2,0.0088
2015-04-23 09:30:00,Put,10000146,45,0.0704,-0.1482,10000178,10,0.26,-0.6726,1803.2861,153395.0,0.0118
2015-04-23 09:31:00,Put,10000134,49,0.0624,-0.1107,10000170,10,0.1944,-0.5451,4461.3889,148898.0,0.03
2015-04-23 09:32:00,Put,10000134,60,0.0624,-0.1142,10000178,10,0.2618,-0.6871,4551.6422,184700.0,0.0246
2015-04-23 09:33:00,Put,10000134,63,0.0624,-0.1079,10000178,10,0.2618,-0.6753,5451.0389,192626.0,0.0283
2015-04-23 09:34:00,Put,10000154,26,0.1046,-0.2566,10000178,10,0.2618,-0.6727,1039.9611,118901.2,0.0087
2015-04-23 09:35:00,Put,10000154,26,0.1065,-0.2638,10000178,10,0.2619,-0.6806,1332.5274,118911.2,0.0112
2015-04-23 09:37:00,Put,10000154,26,0.1065,-0.2674,10000178,10,0.2619,-0.6845,1236.5343,118911.2,0.0104
2015-04-23 09:38:00,Put,10000162,17,0.1555,-0.41,10000178,10,0.2619,-0.6897,1637.3895,112893.4,0.0145
2015-04-23 09:40:00,Put,10000162,17,0.1555,-0.4128,10000178,10,0.265,-0.6924,1295.6783,113203.4,0.0114
2015-04-23 09:42:00,Put,10000134,59,0.0583,-0.117,10000178,10,0.265,-0.6924,1494.3488,182378.0,0.0082
2015-04-23 09:47:00,Call,10000177,28,0.1296,0.2947,10000145,10,0.3119,0.8298,7174.5674,130847.6,0.0548
2015-04-23 09:48:00,Put,10000146,42,0.0739,-0.1647,10000178,10,0.2772,-0.6976,531.5647,146622.0,0.0036
2015-04-23 09:49:00,Put,10000154,10,0.1094,-0.277,10000146,17,0.0704,-0.1628,417.3607,47630.0,0.0088
2015-04-23 09:50:00,Put,10000154,15,0.1094,-0.2745,10000162,10,0.15,-0.4128,661.5853,68493.0,0.0097
2015-04-23 09:51:00,Put,10000154,15,0.1094,-0.2721,10000162,10,0.1487,-0.4099,810.3605,68363.0,0.0119
2015-04-23 09:53:00,Put,10000170,12,0.212,-0.5569,10000178,10,0.27,-0.6912,764.2568,98942.4,0.0077
2015-04-23 09:56:00,Put,10000162,14,0.1543,-0.4056,10000170,10,0.2003,-0.5511,1090.0,91432.8,0.0119
2015-04-23 09:57:00,Call,10000177,27,0.1332,0.3178,10000145,10,0.3255,0.8462,6045.3173,128648.4,0.047
2015-04-23 09:57:00,Put,10000154,21,0.1068,-0.2648,10000170,10,0.2003,-0.5468,1003.2049,94920.2,0.0106
2015-04-23 09:58:00,Put,10000146,35,0.0713,-0.1556,10000170,10,0.1997,-0.5497,1181.3312,119055.0,0.0099
2015-04-23 09:59:00,Put,10000146,35,0.0713,-0.1556,10000170,10,0.1997,-0.5497,1183.2078,119055.0,0.0099
2015-04-23 10:00:00,Put,10000146,35,0.0713,-0.1582,10000170,10,0.2019,-0.5541,841.4588,119275.0,0.0071
2015-04-23 10:07:00,Put,10000146,34,0.073,-0.1635,10000170,10,0.21,-0.5628,385.8237,117254.0,0.0033
2015-04-23 10:42:00,Call,10000177,31,0.1231,0.2788,10000132,10,0.3383,0.867,7440.0147,144165.2,0.0516
2015-04-23 10:43:00,Call,10000177,31,0.122,0.275,10000132,10,0.3353,0.8646,7504.7903,143865.2,0.0522
2015-04-23 10:49:00,Call,10000177,32,0.1209,0.2737,10000132,10,0.333,0.8639,7671.5989,147194.4,0.0521
2015-04-23 10:50:00,Call,10000177,32,0.1214,0.2737,10000132,10,0.333,0.8639,7833.8765,147194.4,0.0532
2015-04-23 11:02:00,Put,10000162,16,0.176,-0.4699,10000178,10,0.2931,-0.7425,1298.9232,110913.2,0.0117
2015-04-23 11:03:00,Call,10000177,34,0.119,0.2636,10000131,10,0.3647,0.8986,8416.1577,157482.8,0.0534
2015-04-23 11:03:00,Put,10000133,73,0.0533,-0.1014,10000178,10,0.2931,-0.7364,1254.0683,211080.0,0.0059
2015-04-23 11:04:00,Put,10000134,52,0.0662,-0.14,10000178,10,0.29,-0.7327,1334.7211,166384.0,0.008
2015-04-23 11:05:00,Put,10000134,53,0.0662,-0.1384,10000178,10,0.2881,-0.7303,1682.8908,168836.0,0.01
2015-04-23 11:11:00,Put,10000170,12,0.2237,-0.588,10000178,10,0.2881,-0.7192,298.0264,100752.4,0.003
2015-04-23 11:15:00,Call,10000177,30,0.1285,0.2871,10000132,10,0.342,0.873,8299.0426,140976.0,0.0589
2015-04-23 11:15:00,Put,10000134,56,0.0614,-0.127,10000178,10,0.2786,-0.7129,1103.66,175812.0,0.0063
2015-04-23 11:16:00,Call,10000177,30,0.1289,0.2883,10000132,10,0.342,0.8737,8388.6311,140976.0,0.0595
2015-04-23 11:16:00,Put,10000162,16,0.1615,-0.433,10000178,10,0.2786,-0.7117,783.8855,109463.2,0.0072
2015-04-23 11:17:00,Call,10000177,31,0.1289,0.2858,10000132,10,0.342,0.8722,8733.3424,144535.2,0.0604
2015-04-23 11:18:00,Call,10000177,30,0.1294,0.2908,10000132,10,0.342,0.8753,8477.2596,140976.0,0.0601
2015-04-23 11:22:00,Put,10000154,24,0.1129,-0.29,10000178,10,0.276,-0.7105,981.9488,113188.8,0.0087
2015-04-23 11:24:00,Call,10000177,30,0.1293,0.2933,10000132,10,0.3476,0.8769,7833.764,141536.0,0.0553
2015-04-23 11:24:00,Put,10000154,25,0.1129,-0.2862,10000178,10,0.276,-0.7067,1082.5061,116755.0,0.0093
2015-04-23 11:25:00,Put,10000162,17,0.1584,-0.4199,10000178,10,0.276,-0.7003,681.343,114303.4,0.006
2015-04-23 11:26:00,Put,10000154,25,0.1093,-0.2786,10000178,10,0.276,-0.699,373.6566,116755.0,0.0032
2015-04-23 11:28:00,Put,10000154,25,0.1107,-0.2811,10000178,10,0.2747,-0.7016,794.3859,116625.0,0.0068
2015-04-23 11:29:00,Put,10000154,25,0.1107,-0.2774,10000178,10,0.2747,-0.6978,888.5926,116625.0,0.0076
2015-04-23 13:05:00,Put,10000162,17,0.1575,-0.4184,10000178,10,0.2731,-0.6991,842.6706,114013.4,0.0074
2015-04-23 13:12:00,Put,10000162,17,0.1559,-0.417,10000178,10,0.273,-0.6979,602.6791,114003.4,0.0053
2015-04-23 13:13:00,Call,10000177,29,0.1312,0.3059,10000132,10,0.3532,0.8845,7297.6533,138536.8,0.0527
2015-04-23 13:13:00,Put,10000162,17,0.1559,-0.4126,10000178,10,0.27,-0.6941,953.4076,113703.4,0.0084
2015-04-23 13:14:00,Call,10000177,29,0.1318,0.3085,10000132,10,0.3532,0.886,7410.4115,138536.8,0.0535
2015-04-23 13:14:00,Put,10000146,44,0.0726,-0.1578,10000178,10,0.27,-0.6915,1362.4694,151564.0,0.009
2015-04-23 13:15:00,Call,10000177,29,0.1318,0.3085,10000132,10,0.3532,0.886,7412.5146,138536.8,0.0535
2015-04-23 13:15:00,Put,10000146,44,0.0726,-0.1578,10000178,10,0.2691,-0.6915,1455.1537,151474.0,0.0096
2015-04-23 13:16:00,Call,10000177,28,0.1328,0.3124,10000132,10,0.3532,0.8881,7366.3626,134977.6,0.0546
2015-04-23 13:16:00,Put,10000146,44,0.0726,-0.1551,10000178,10,0.267,-0.6876,1842.3106,151264.0,0.0122
2015-04-23 13:17:00,Put,10000146,44,0.0726,-0.1596,10000178,10,0.2688,-0.6941,1372.56,151444.0,0.0091
2015-04-23 13:18:00,Put,10000146,26,0.0726,-0.1569,10000162,10,0.1466,-0.4083,1182.9129,88266.0,0.0134
2015-04-23 13:19:00,Put,10000146,36,0.0726,-0.1551,10000170,10,0.1999,-0.5519,1812.5593,121906.0,0.0149
2015-04-23 13:20:00,Put,10000146,35,0.0726,-0.1577,10000170,10,0.1993,-0.5563,1723.4351,119015.0,0.0145
2015-04-23 13:24:00,Put,10000146,35,0.0713,-0.1595,10000170,10,0.2053,-0.5592,593.0026,119615.0,0.005
2015-04-23 13:25:00,Call,10000177,29,0.133,0.3071,10000132,10,0.3555,0.8854,7583.27,138766.8,0.0546
2015-04-23 13:25:00,Put,10000146,35,0.0713,-0.1586,10000170,10,0.2053,-0.5578,636.539,119615.0,0.0053
2015-04-23 13:26:00,Call,10000177,29,0.1332,0.3097,10000132,10,0.3555,0.8868,7579.7545,138766.8,0.0546
2015-04-23 13:26:00,Put,10000146,35,0.0712,-0.1568,10000170,10,0.2053,-0.5548,685.9824,119615.0,0.0057
2015-04-23 13:27:00,Call,10000177,28,0.1333,0.3123,10000132,10,0.3555,0.8883,7298.5134,135207.6,0.054
2015-04-23 13:27:00,Put,10000154,21,0.1068,-0.2673,10000170,10,0.2053,-0.5519,551.6187,95420.2,0.0058
2015-04-23 13:28:00,Call,10000177,29,0.134,0.307,10000132,10,0.3555,0.8854,7879.5715,138766.8,0.0568
2015-04-23 13:28:00,Put,10000154,20,0.1081,-0.2722,10000170,10,0.2053,-0.5578,723.6133,91854.0,0.0079
2015-04-23 13:29:00,Call,10000177,29,0.134,0.3083,10000132,10,0.3555,0.8862,7849.9702,138766.8,0.0566
2015-04-23 13:29:00,Put,10000154,21,0.1071,-0.2709,10000170,10,0.2053,-0.5563,549.2932,95420.2,0.0058
2015-04-23 13:37:00,Put,10000170,12,0.217,-0.5725,10000178,10,0.278,-0.706,560.1859,99742.4,0.0056
2015-04-23 13:38:00,Put,10000146,43,0.0743,-0.1648,10000178,10,0.2739,-0.7022,1290.9089,149123.0,0.0087
2015-04-23 13:39:00,Put,10000146,43,0.0743,-0.1648,10000178,10,0.2739,-0.7022,1293.5572,149123.0,0.0087
2015-04-23 13:40:00,Put,10000146,43,0.0743,-0.1629,10000178,10,0.2739,-0.6996,1412.0726,149123.0,0.0095
2015-04-23 13:41:00,Put,10000146,43,0.0743,-0.1629,10000178,10,0.2739,-0.6996,1414.709,149123.0,0.0095
2015-04-23 13:42:00,Put,10000146,43,0.0743,-0.162,10000178,10,0.2739,-0.6984,1474.7757,149123.0,0.0099
2015-04-23 13:43:00,Put,10000154,25,0.1092,-0.277,10000178,10,0.2739,-0.6984,654.8085,116545.0,0.0056
2015-04-23 13:44:00,Put,10000154,25,0.1092,-0.2757,10000178,10,0.2727,-0.6971,806.6597,116425.0,0.0069
2015-04-23 13:45:00,Put,10000146,43,0.0729,-0.1619,10000178,10,0.2727,-0.6984,1000.6678,149003.0,0.0067
2015-04-23 13:46:00,Put,10000154,25,0.1092,-0.2757,10000178,10,0.2727,-0.6971,809.4401,116425.0,0.007
2015-04-23 13:47:00,Put,10000154,25,0.1092,-0.2769,10000178,10,0.2727,-0.6984,780.3801,116425.0,0.0067
2015-04-23 13:48:00,Put,10000146,44,0.0723,-0.1565,10000178,10,0.2727,-0.6906,1110.0699,151834.0,0.0073
2015-04-23 13:49:00,Call,10000177,28,0.1339,0.3133,10000132,10,0.358,0.8892,7232.2781,135457.6,0.0534
2015-04-23 13:49:00,Put,10000170,12,0.2105,-0.5506,10000178,10,0.2697,-0.6867,664.9455,98912.4,0.0067
2015-04-23 13:50:00,Call,10000177,28,0.1336,0.3133,10000132,10,0.358,0.8893,7150.2989,135457.6,0.0528
2015-04-23 13:50:00,Put,10000170,12,0.2105,-0.5506,10000178,10,0.2685,-0.6867,785.1789,98792.4,0.0079
2015-04-23 13:51:00,Call,10000177,28,0.1333,0.3146,10000132,10,0.358,0.89,7039.5676,135457.6,0.052
2015-04-23 13:51:00,Put,10000146,36,0.0705,-0.1529,10000170,10,0.2029,-0.5491,905.7074,122206.0,0.0074
2015-04-23 13:52:00,Put,10000146,45,0.0705,-0.152,10000178,10,0.2665,-0.6841,1253.5916,154045.0,0.0081
2015-04-23 13:53:00,Put,10000146,44,0.0708,-0.1573,10000178,10,0.2668,-0.692,995.2125,151244.0,0.0066
2015-04-23 13:54:00,Put,10000162,17,0.1529,-0.4068,10000178,10,0.2668,-0.6894,858.6422,113383.4,0.0076
2015-04-23 13:55:00,Put,10000146,44,0.0708,-0.1573,10000178,10,0.2668,-0.692,1000.587,151244.0,0.0066
2015-04-23 13:57:00,Put,10000154,25,0.1081,-0.2744,10000178,10,0.2668,-0.696,1169.9822,115835.0,0.0101
2015-04-23 13:58:00,Put,10000154,21,0.108,-0.2694,10000170,10,0.2031,-0.5551,1008.8984,95200.2,0.0106
2015-04-23 13:59:00,Put,10000154,21,0.1075,-0.2645,10000170,10,0.2031,-0.5492,993.5627,95200.2,0.0104
2015-04-23 14:00:00,Put,10000146,45,0.0705,-0.1546,10000178,10,0.2652,-0.6882,1226.3584,153915.0,0.008
2015-04-23 14:04:00,Put,10000154,25,0.1086,-0.278,10000178,10,0.264,-0.7,1493.491,115555.0,0.0129
2015-04-23 14:05:00,Put,10000154,26,0.1086,-0.2706,10000178,10,0.27,-0.6922,1100.2684,119721.2,0.0092
2015-04-23 14:06:00,Put,10000154,26,0.107,-0.2718,10000178,10,0.27,-0.6935,652.186,119721.2,0.0054
2015-04-23 14:07:00,Put,10000154,26,0.107,-0.2718,10000178,10,0.27,-0.6935,653.6681,119721.2,0.0055
2015-04-23 14:08:00,Put,10000154,21,0.107,-0.2718,10000170,10,0.2031,-0.5581,763.5385,95200.2,0.008
2015-04-23 14:09:00,Put,10000162,14,0.1533,-0.4024,10000170,10,0.2031,-0.5493,753.5307,91712.8,0.0082
2015-04-23 14:11:00,Put,10000146,41,0.0768,-0.1776,10000178,10,0.2818,-0.7205,815.4232,144251.0,0.0057
2015-04-23 14:14:00,Put,10000154,23,0.1255,-0.3317,10000178,10,0.2938,-0.7513,1341.262,111402.6,0.012
2015-04-23 14:15:00,Call,10000169,23,0.1563,0.3894,10000131,10,0.3649,0.8992,6158.2302,149286.6,0.0413
2015-04-23 14:15:00,Put,10000146,32,0.0823,-0.1926,10000170,10,0.2238,-0.6106,1059.5157,112972.0,0.0094
2015-04-23 14:16:00,Put,10000146,32,0.0823,-0.1895,10000170,10,0.2238,-0.6063,1181.915,112972.0,0.0105
2015-04-23 14:17:00,Call,10000177,32,0.1201,0.2706,10000132,10,0.3325,0.8646,7772.0472,147144.4,0.0528
2015-04-23 14:17:00,Put,10000146,40,0.0823,-0.1845,10000178,10,0.285,-0.7294,2326.6493,141740.0,0.0164
2015-04-23 14:23:00,Put,10000134,53,0.0651,-0.1403,10000178,10,0.292,-0.7369,777.6235,169226.0,0.0046
2015-04-23 14:26:00,Put,10000154,23,0.1205,-0.3127,10000178,10,0.292,-0.7345,782.1262,111222.6,0.007
2015-04-23 14:27:00,Call,10000177,32,0.1241,0.273,10000132,10,0.332,0.8663,9051.029,147094.4,0.0615
2015-04-23 14:27:00,Put,10000154,24,0.1205,-0.3048,10000178,10,0.2843,-0.727,1750.6393,114018.8,0.0154
2015-04-23 14:28:00,Call,10000177,32,0.125,0.2742,10000132,10,0.332,0.8671,9304.0761,147094.4,0.0633
2015-04-23 14:28:00,Put,10000170,12,0.2275,-0.5948,10000178,10,0.2843,-0.7258,1143.7025,100372.4,0.0114
2015-04-23 14:29:00,Call,10000177,31,0.1265,0.2805,10000132,10,0.332,0.8711,9322.3798,143535.2,0.0649
2015-04-23 14:29:00,Put,10000134,56,0.063,-0.1289,10000178,10,0.2843,-0.7195,1490.3421,176382.0,0.0084
2015-04-23 14:30:00,Call,10000177,31,0.1268,0.283,10000132,10,0.332,0.8727,9347.5883,143535.2,0.0651
2015-04-23 14:30:00,Put,10000154,24,0.1148,-0.2943,10000178,10,0.275,-0.717,1553.1624,113088.8,0.0137
2015-04-23 14:31:00,Call,10000177,32,0.1241,0.2742,10000132,10,0.332,0.8672,9022.9823,147094.4,0.0613
2015-04-23 14:32:00,Call,10000177,32,0.1241,0.2741,10000132,10,0.332,0.8672,9025.2847,147094.4,0.0614
2015-04-23 14:38:00,Put,10000170,12,0.236,-0.6195,10000178,10,0.2936,-0.7469,1161.1678,101302.4,0.0115
2015-04-23 14:39:00,Call,10000169,23,0.1504,0.3834,10000131,10,0.3595,0.8968,5461.4552,148746.6,0.0367
2015-04-23 14:40:00,Call,10000177,35,0.1175,0.2543,10000131,10,0.3595,0.8961,9230.2136,160522.0,0.0575
2015-04-23 14:41:00,Call,10000177,35,0.1175,0.2555,10000131,10,0.3595,0.8968,9192.3118,160522.0,0.0573
2015-04-23 14:41:00,Put,10000170,12,0.234,-0.6167,10000178,10,0.295,-0.7445,791.2128,101442.4,0.0078
2015-04-23 14:42:00,Call,10000177,35,0.1175,0.2592,10000131,10,0.3595,0.8989,9072.0438,160522.0,0.0565
2015-04-23 14:42:00,Put,10000170,12,0.234,-0.6123,10000178,10,0.295,-0.7408,805.1633,101442.4,0.0079
2015-04-23 14:43:00,Call,10000177,36,0.1172,0.2519,10000131,10,0.3595,0.8948,9476.1519,164081.2,0.0578
2015-04-23 14:44:00,Call,10000177,35,0.1163,0.2531,10000131,10,0.3595,0.8955,8860.8088,160522.0,0.0552
2015-04-23 14:45:00,Call,10000169,24,0.1499,0.379,10000131,10,0.3595,0.8948,5650.8074,153650.8,0.0368
2015-04-23 14:45:00,Put,10000154,23,0.1249,-0.3274,10000178,10,0.295,-0.7482,1210.8388,111522.6,0.0109
2015-04-23 14:46:00,Call,10000169,24,0.1499,0.3804,10000131,10,0.3595,0.8955,5628.4769,153650.8,0.0366
2015-04-23 14:46:00,Put,10000154,23,0.1249,-0.326,10000178,10,0.2897,-0.747,1770.895,110992.6,0.016
2015-04-23 14:47:00,Put,10000154,23,0.1247,-0.3288,10000178,10,0.2897,-0.7494,1668.5024,110992.6,0.015
2015-04-23 14:48:00,Call,10000177,35,0.1165,0.2554,10000131,10,0.3595,0.8969,8860.472,160522.0,0.0552
2015-04-23 14:48:00,Put,10000154,23,0.1247,-0.3233,10000178,10,0.2897,-0.7446,1784.4997,110992.6,0.0161
2015-04-23 14:49:00,Put,10000154,23,0.1247,-0.3152,10000178,10,0.2897,-0.7373,1952.8926,110992.6,0.0176
2015-04-23 14:50:00,Call,10000177,35,0.114,0.2578,10000131,10,0.3595,0.8983,7909.0733,160522.0,0.0493
2015-04-23 14:50:00,Put,10000134,52,0.0674,-0.1434,10000178,10,0.2897,-0.7422,2005.6851,166354.0,0.0121
2015-04-23 14:51:00,Call,10000177,35,0.1167,0.2566,10000131,10,0.3595,0.8976,8897.5853,160522.0,0.0554
2015-04-23 14:51:00,Put,10000134,52,0.0674,-0.1442,10000178,10,0.2897,-0.7434,1937.2187,166354.0,0.0116
2015-04-23 14:52:00,Call,10000177,35,0.1159,0.259,10000131,10,0.3595,0.899,8538.1486,160522.0,0.0532
2015-04-23 14:52:00,Put,10000170,12,0.2338,-0.6124,10000178,10,0.2897,-0.741,1313.6658,100912.4,0.013
2015-04-23 14:53:00,Put,10000170,12,0.2338,-0.6023,10000178,10,0.2897,-0.7324,1344.7608,100912.4,0.0133
2015-04-23 14:54:00,Put,10000170,12,0.2338,-0.6038,10000178,10,0.2897,-0.7337,1340.6967,100912.4,0.0133
2015-04-23 14:55:00,Put,10000170,12,0.2338,-0.5994,10000178,10,0.2897,-0.73,1353.7862,100912.4,0.0134
2015-04-23 14:56:00,Call,10000177,30,0.1183,0.2713,10000145,10,0.2939,0.817,7114.7975,136166.0,0.0523
2015-04-23 14:56:00,Put,10000170,12,0.2338,-0.598,10000178,10,0.2897,-0.7287,1358.2509,100912.4,0.0135
2015-04-23 14:57:00,Call,10000177,30,0.1183,0.2688,10000145,10,0.2939,0.815,7184.0964,136166.0,0.0528
2015-04-23 14:57:00,Put,10000170,12,0.2338,-0.6009,10000178,10,0.2897,-0.7312,1350.0327,100912.4,0.0134
2015-04-23 14:58:00,Call,10000177,30,0.1183,0.27,10000145,10,0.2939,0.816,7152.5866,136166.0,0.0525
2015-04-23 14:58:00,Put,10000170,12,0.2338,-0.5994,10000178,10,0.2897,-0.73,1354.5284,100912.4,0.0134
2015-04-23 14:59:00,Call,10000177,30,0.1183,0.2725,10000145,10,0.2939,0.818,7087.0053,136166.0,0.052
2015-04-23 14:59:00,Put,10000170,12,0.2338,-0.5965,10000178,10,0.2897,-0.7275,1363.1769,100912.4,0.0135
2015-04-24 09:30:00,Call,10000131,10,0.3579,0.8734,10000177,39,0.1087,0.2218,5317.7665,118107.0,0.045
2015-04-24 09:30:00,Put,10000154,21,0.1458,-0.366,10000178,10,0.31,-0.7782,3280.504,113202.4,0.029
2015-04-24 09:31:00,Call,10000131,10,0.3579,0.8766,10000177,39,0.1078,0.2263,5804.0881,117756.0,0.0493
